user,answer_id,answer_valence,answer_arousal,gsr_peak_time,gsr_peak_value,heartrate_ratio
3497,22,4.3460009765625,4.255006103515625,570,0.0406494143899891,0.8265107212475633
3497,23,4.168851318359375,4.301883544921875,314,0.01101073688998677,0.9384010484927916
3497,25,2.9671826171875,1.3298913574218747,1766,0.0746093721499863,0.9326556543837357
3497,26,1.7628027343749997,4.311571044921875,965,-0.02597656665001135,0.909952606635071
3497,27,4.674674072265626,3.0147314453125005,561,0.0959228555399835,0.8833551769331586
3497,29,4.669156494140625,2.940316162109375,539,-0.0360595669500163,0.889171974522293
3497,30,1.338435058593749,3,478,0.01623535063998482,0.9031413612565445
3497,31,4.290208740234377,4.3575769042968755,617,0.1250732425599867,0.930628272251309
3497,33,3,3,420,0.01257324531998471,0.9383647798742139
3497,34,1.321463623046875,3,487,-0.00317382938000521,0.9321382842509603
3497,35,1.3724963378906239,3,667,0.0908691355599928,0.959792477302205
3497,36,1.6406237792968752,4.2175012207031255,1670,0.1234130888499949,0.8966425279789335
3497,37,1.2899804687499996,3,376,-0.1226074237700094,0.9007936507936508
3497,38,4.18504638671875,1.8704968261718748,424,0.0592529276999880,0.8390804597701149
3497,39,4.3367822265625,4.32568359375,282,0.092651366329994,0.9341085271317829
3497,40,1.213746337890624,3,445,0.02084960867000007,0.9265463917525774
3497,41,4.3472021484375,4.241904296875,584,0.1263183578599905,0.8959608323133414
3497,42,1.290281982421875,3,963,0.000830076019996739,0.8483709273182958
3497,44,4.337746582031249,1.6498950195312503,399,-0.2148437514200024,0.899070385126162
3497,45,4.23583251953125,1.4232177734375002,1841,0.1550537070799993,0.904603068712475
3497,47,1.64434814453125,1.78510009765625,233,-0.03327637181001974,0.8987854251012146
3497,48,1.573741455078124,1.7438513183593747,386,0.03908691146998699,0.9016602809706258
3497,49,1.6981091308593752,1.4267187500000003,564,-0.1232666001200062,0.8907975460122699
3497,51,3.188255615234375,4.68032470703125,460,0.1082031261999963,0.896551724137931
3497,53,3.01111083984375,4.713131103515626,510,0.01562499816999707,0.7516860821581851
3497,57,4.365975341796874,4.282424316406251,1662,0.273706054099991,0.9087136929460581
3497,58,3.112376708984375,4.640942382812501,336,-0.1656249992000200,0.8970189701897019
3497,59,3.03238037109375,4.826256103515626,1105,0.0714355469399801,0.9016393442622951
3567,60,3.7856970214843755,1.6063867187499996,395,-0.0246582030499986,0.9740150880134115
3567,61,2.5656591796874997,3.7329785156250006,318,-0.02485351561000115,0.9635761589403974
3567,63,3.709105224609375,2.507320556640625,377,-0.0249023437,0.9606557377049181
3567,64,3.605732421875,4.634808349609375,654,-0.0249023437,0.9232
3567,65,1.585065917968751,4.107683105468751,379,-0.02475585932999990,0.9386401326699834
3567,66,2.4376025390625,5,640,-0.024877929679998,0.9700085689802913
3567,67,3.0026416015625,1,937,-0.16374511996980,0.9741451209341118
3567,69,3.604429931640625,1.8708325195312494,408,-0.024853515609997,0.8807017543859649
3567,71,3.684111328125,5,376,-0.02485351561000115,0.923728813559322
3567,72,2.2606811523437496,3.3615332031250005,235,-0.2202148537500008,0.9182692307692307
3567,74,1.8205725097656251,4.352814941406249,1152,0.59914551048996,0.9769736842105263
3567,76,1.2876953125,3.459268798828125,543,-1.283129877550013,0.8923841059602649
3567,77,5,4.2159667968750005,392,-0.02470703118999750,0.9647058823529412
3567,78,3,3,506,0.46257324581017,0.9695550351288056
3567,79,2.5984216308593746,2.3574792480468747,290,-0.0249023437,0.9451612903225807
3567,80,4.157166748046876,2.999882812499999,546,0.0270507846500365,0.96
3567,81,1,3.7858166503906254,789,0.370922851909902,0.9440894568690096
3567,82,1.7255859374999993,4.956253662109376,1092,1.34284667961988,0.9470304975922953
3567,83,2.535213623046875,2.432458496093749,782,1.008447266310014,0.9211409395973155
3567,85,1.7859313964843753,4.18281982421875,546,-0.236206061199990,0.8892561983471075
3567,88,3.015428466796875,1.402214355468749,523,0.826562506060138,0.9600694444444444
3567,89,1.845076904296875,3.640638427734375,380,-0.0249023437,0.9463829787234043
3567,92,1.4262475585937504,3.5094189453124995,582,-0.771093758260015,0.9656946826758147
3567,93,3.6394165039062503,3.482706298828125,688,0.2281982417600865,0.9036544850498339
3567,94,3.6499206542968756,2.516259765625,962,1.973608395399995,0.8746887966804979
3567,95,2.70608154296875,1.9156457519531251,247,-0.0246826171199998,0.9155629139072847
3567,96,1.6769628906249996,4.342352294921876,383,0.3181884793700291,0.913601368691189
3567,97,3.6571936035156245,4.19237548828125,639,0.071264648150101,0.9364944961896697
3567,98,3.722677001953125,4.315895996093749,377,-0.024853515609997,0.9157212317666127
3567,100,5,3.867083740234375,629,-0.07680664457982,0.9142394822006472
3567,101,1.7575256347656252,3.2853076171874998,274,-0.0249023437,0.9658119658119658
3567,104,4.7339282226562505,3.7137780761718746,598,-0.1186523481698600,0.9207317073170732
3567,105,3.0027136230468754,3.017613525390625,872,-0.1374511765199493,0.9486552567237164
3567,106,3.003648681640625,3.6500207519531256,796,-0.215380856459983,0.8878205128205128
3567,107,3,3.486258544921875,315,0.689770505850017,0.771551724137931
3567,108,4.026259765624999,1.8538708496093734,2496,2.040869142099971,0.9405144694533762
3567,109,3.9586962890625004,2.032095947265625,707,0.1061767592803732,0.9033391915641477
3567,111,3,3,937,0.2537109337301295,0.9208261617900172
3567,112,3.6712939453124998,2.5011230468749996,503,-0.2037841775099131,0.9536541889483066
3567,113,1.300622558593751,4.591876220703124,658,-0.223876949719809,0.9375
3567,114,1.808419189453125,4.268758544921875,1013,0.778100591130478,0.9296740994854202
3567,115,2.119061279296875,3.70625244140625,2673,1.634448243150025,0.8525121555915721
3567,116,1,5,1141,-0.482983398059925,0.9646464646464646
3567,117,3.0107629394531252,1.1895739746093748,986,0.542138667730004,0.9693140794223827
3567,118,3.010517578125,1.35275146484375,565,0.1316406234898863,0.9355432780847146
3567,119,1.6530273437499998,4.271110839843749,391,-0.0191894520999973,0.9362745098039216
3640,0,3,1.1559228515624993,376,-0.0249023437,0.9303721488595438
3640,1,4.3751770019531255,1.6022937011718756,377,-0.024877929679998,0.8572996706915478
3640,2,1.7262048339843752,4.251293945312501,564,-0.0249023437,0.9442297073440088
3640,3,1.7839355468749987,4.352304687500002,376,-0.02482910153999995,0.8892421833598304
3640,5,4.264591064453126,1.7692785644531246,376,-0.0249023437,0.8158220024721878
3640,6,3,1.3156396484375004,376,-0.0249023437,0.8898514851485149
3640,7,4.303128662109374,4.132888183593749,524,-0.0249023437,0.9087818696883853
3640,8,1.8190270996093734,4.301282958984376,439,-0.024877929679998,0.8380952380952381
3640,9,4.32947021484375,1.6210083007812506,296,-0.0249023437,0.9164733178654292
3640,10,4.417756347656249,1.6724291992187497,380,-0.024877929679998,0.7855504587155964
3640,11,3,1.1866845703124962,230,-0.024853515609997,0.8886426592797784
3640,12,1.783665771484374,4.285025634765626,376,-0.0249023437,0.9256678281068524
3640,13,1.2999804687500005,3.0185327148437504,266,-0.02485351561000115,0.9357231149567367
3640,14,4.267891845703125,1.7046057128906247,429,-0.0249023437,0.9238269347958562
3640,15,1.6881018066406241,4.333791503906251,376,-0.0249023437,0.818407960199005
3640,16,4.292652587890625,1.7009899902343748,679,-0.0249023437,0.879245283018868
3640,17,1.8024047851562504,1.7196948242187506,494,-0.024877929679998,0.9089790897908979
3640,18,3,1.2914453124999998,376,-0.0249023437,0.9168230143839899
3640,19,4.263031005859375,1.7009374999999993,454,-0.0249023437,0.9340796019900498
3640,20,3,1.2108984375000025,398,-0.0249023437,0.9683143219264893
3640,21,1.31280029296875,3,273,-0.0249023437,0.9529411764705882
3640,22,4.29264892578125,4.27724365234375,344,-0.024853515609997,0.8573369565217391
3640,23,4.285975341796875,4.270648193359376,376,-0.02482910154000350,0.862116991643454
3640,24,1.6749194335937492,4.2866455078125,343,-0.0247558593300034,0.8664921465968587
3640,25,4.215205078124999,1.7768505859374997,341,-0.02482910154000350,0.891661195009849
3640,26,1.7327270507812496,4.3062646484375,408,-0.024877929679998,0.8014268727705113
3640,27,1.7177233886718757,4.297999267578126,329,-0.024877929679998,0.8547519426180514
3640,28,3,4.760010986328125,443,-0.0249023437,0.9016203703703703
3640,29,3,1.2117871093749992,304,-0.024877929679998,0.9461722488038278
3640,30,4.246292724609376,1.7292395019531241,421,-0.02480468747000230,0.8728813559322034
3640,31,1.7106042480468733,4.28624755859375,370,-0.02460937490999981,0.906288532675709
3640,32,1.7129309082031228,1.762965087890625,266,-0.02478027340000110,0.8052391799544419
3640,33,4.377388916015624,1.685104980468748,292,-0.04902344490999510,0.9007912355447353
3640,34,4.819993896484376,3,394,-0.02468261711999275,0.9095295536791315
3640,35,4.801209716796874,3,334,-0.471118164720174,0.879837067209776
3640,36,1.6864599609375002,4.387286376953124,1179,-0.02478027340000110,0.8994490358126722
3640,37,4.6882177734375015,3.03566650390625,327,-0.02478027339999755,0.9410898379970545
3640,38,3,4.75782958984375,328,-0.024853515609997,0.8698495748855462
3640,39,1.6598950195312498,4.252919921875,437,-0.02482910153999995,0.8618381010346926
3640,40,4.392360839843748,4.29103515625,146,-0.02485351561000115,0.8958990536277602
3640,41,3.0297265625,1.2029235839843726,262,-0.02480468746999875,0.9001248439450686
3640,42,4.3142456054687495,4.175872802734374,320,-0.02399902315998758,0.9270166453265045
3640,43,4.276923828125,4.304259033203125,418,-0.02478027340000110,0.9009126466753585
3640,45,4.817474365234375,3.0547546386718736,245,-0.0736084033999944,0.94743508549715
3640,47,4.318452148437501,1.7317980957031265,915,0.544311518239972,0.9227557411273486
3640,49,2.9579174804687502,1.2922290039062494,227,-0.02482910154000350,0.8626609442060086
3640,50,4.267585449218751,4.3463806152343745,358,-0.0249023437,0.9285714285714286
3640,51,1.2615051269531243,2.990469970703125,607,0.04541015996016284,0.9596469104665826
3640,52,3,4.754836425781249,1652,-0.292626948829941,0.9552429667519181
3640,53,1.3312365722656239,3,1061,0.911938482300076,0.8999393571861735
3640,54,1.680543212890625,4.301347656250001,1021,-0.80332031400987,0.845037724898433
3640,55,1.292802734375,3,85,-1.366894533509977,0.9083076923076923
3640,56,1.7625207519531232,1.6898657226562497,1176,1.086889646470478,0.9468540012217471
3640,57,1.1614916992187494,3,792,0.715869143950133,0.7796208530805687
3723,60,3.6577600097656253,3,1015,0.333593752550088,0.9145239749826268
3723,61,2.6940600585937498,3.7753588867187506,1243,0.1626220717700048,0.8761904761904762
3723,62,2.636331787109375,1.7892822265625004,735,-0.1186279286601319,0.9128065395095368
3723,67,2.795933837890625,3,950,-0.1663085995299100,0.8916841369671559
3723,69,2.192489013671875,2.6597277832031248,912,0.005175782520083771,0.8893499308437067
3723,72,2.789219970703125,2.768895263671875,347,-0.0315918022599657,0.8609179415855355
3723,74,3.2687646484375,3.2389172363281253,758,-0.04123534792997940,0.8627737226277372
3723,76,3.2431787109375,2.5739794921875,293,0.0121582016700418,0.9138276553106213
3723,77,2.082113037109375,3.3463366699218753,2091,-0.00854492325000322,0.9355057705363204
3723,78,2.721224365234375,2.55244873046875,379,-0.04726562412999335,0.9356643356643357
3723,79,2.627169189453125,3.208714599609375,105,-0.2190429670800000,0.9381153305203939
3723,80,2.6006103515624996,2.564139404296875,4067,0.512304688949981,0.9152298850574713
3723,82,3.451416015625,3.21064453125,989,-0.0824707077499966,0.8970698722764838
3723,83,2.827808837890625,1.9646032714843746,1860,0.3859619184099978,0.8890625
3723,85,2.79561279296875,2.7623046875,1003,-0.0620117171499976,0.9036827195467422
3723,89,3.164525146484375,3.6351318359375004,763,0.2254394517999873,0.9412597310686482
3723,93,3.0003662109375,3,1156,1.276928706770003,0.911042944785276
3723,94,3.473004150390625,4.279708251953126,657,-0.00759277562999338,0.9664429530201343
3723,95,2.5571557617187497,3.519554443359375,933,-0.1479492242399356,0.943067649028801
3723,96,2.7791516113281247,3.1525146484375,775,0.06022949070999894,0.9120111731843575
3723,97,3.289835205078125,3.713455810546875,711,-0.122949222369991,0.9537166900420757
3723,98,4.1628466796875,3.60752685546875,2649,0.701025387700001,0.9495798319327731
3723,100,2.1387170410156253,3.7503503417968753,325,-0.1322998076000314,0.9537869062901155
3723,103,2.14403564453125,2.7993701171875003,447,0.0452148449800016,0.7693324520819563
3723,104,3.7885522460937504,2.4720776367187502,564,0.0512695352399821,0.8660477453580901
3723,105,2.116546630859375,2.84092041015625,760,0.348974607209980,0.9578872234118487
3723,106,3,3,390,-0.004174804370014939,0.9252782193958664
3723,108,2.57998291015625,2.821673583984375,544,-0.1377685509200183,0.9388316151202749
3723,109,2.5093896484375002,2.1400329589843747,745,0.0854980496899897,0.9573863636363636
3723,111,3.254278564453125,4.115142822265625,495,-0.1501464831999985,0.9509116409537167
3723,114,2.646719970703125,1.9710290527343748,1747,0.125292968679994,0.8335483870967741
3723,115,3.478717041015625,2.6364294433593747,237,0.0700195266199896,0.9133425034387895
3723,116,3.52349365234375,2.6653198242187504,369,0.0646484429599825,0.8991430454845089
3723,118,3.8244226074218752,3.7074609375000005,1326,0.2718261695599899,0.8094915254237288
3723,119,3.953178710937499,4.465748291015625,359,0.0640624952699950,0.9086229086229086
3802,0,3,3,522,0.3603759804600148,0.9380952380952381
3802,2,3.6983959960937502,3.54782470703125,1265,0.3229736345599061,0.8170365926814637
3802,3,3.50982666015625,3.41125732421875,862,-0.1117675749798223,0.8530386740331491
3802,4,3,3,713,0.03339843963985167,0.803347280334728
3802,5,2.775931396484375,3.3003137207031252,715,0.206518559820015,0.6514285714285715
3802,7,2.67468505859375,2.693660888671875,795,0.2619628904300217,0.3519695044472681
3802,8,2.66749755859375,3.34281494140625,871,-0.801904297459884,0.9117647058823529
3802,9,2.702811279296875,2.782230224609375,522,0.1534912091699425,0.8213851761846902
3802,11,3.936162109375,2.3031408691406248,482,-0.0319335904500057,0.9142857142857143
3802,12,1.7067102050781244,3.45046142578125,596,0.0497070286200322,0.8076923076923077
3802,15,1.6529907226562504,3.8706677246093757,784,0.05114746195012287,0.7997835497835498
3802,17,4.105682373046875,3.389312744140625,656,0.1060791031800292,0.8312428734321551
3802,18,2.1014648437499996,3.26125244140625,579,0.76262206585004,0.9386378961564397
3802,19,2.360670166015625,3.33222900390625,350,0.0541503866500168,0.817451205510907
3802,21,1.9196777343749993,4.003131103515625,510,-0.160522458400038,0.7801578354002254
3802,22,1.4331372070312498,4.657791748046876,714,0.0968505849200713,0.851019341348667
3802,23,1.6817590332031245,2.099075927734375,1121,0.2964355463500041,0.7858823529411765
3802,24,1,3.6458398437500006,875,0.1514648439800847,0.8441193021947102
3802,25,1,4.033824462890625,897,0.754467769699973,0.8101676581936181
3802,26,4.620581054687499,4.556569824218751,453,-0.04936523554989591,0.8364611260053619
3802,27,4.624366455078125,3.4884619140625,410,-0.347094727399955,0.9520123839009288
3802,28,3.2838635253906254,3.886898193359375,698,-0.1899658234000760,0.8032786885245902
3802,29,3.8196582031250004,2.6527099609375,566,0.05285644860006,0.8378063010501751
3802,30,2.511729736328125,2.8736865234374998,946,0.1656005893098928,0.7318757192174914
3802,31,3.181805419921875,2.603857421875,1048,0.286230471129929,0.6955555555555556
3802,32,2.5043188476562497,2.274625244140625,490,-0.2228515613099126,0.789044289044289
3802,34,3.422210693359375,3.252713623046875,665,0.4866455118001873,0.3466183574879227
3802,36,3.955843505859375,3.316251220703125,472,-0.1257324202399772,0.7501315097317202
3802,37,2.2037426757812497,2.6235058593750002,498,0.1112548817300158,0.6388425153032833
3802,38,2.724903564453125,3.47801025390625,966,0.1186523434699946,0.7655913978494624
3802,40,2.4953051757812497,2.346488037109375,555,0.294799801149993,0.7825520833333334
3802,41,3.98500732421875,3.6146923828125,315,-0.1000000010600015,0.7901390644753477
3802,43,3.9151501464843754,3.6402014160156253,606,0.089404294760116,0.9196141479099679
3802,44,3.790452880859375,3.494698486328125,584,0.3016845759800652,0.8558730158730159
3802,45,4.1265087890625,3.610472412109375,571,-0.01203613430979366,0.9060489060489061
3802,47,1.8670434570312497,3.49382080078125,223,-0.1165771478599211,0.8342857142857143
3802,49,1.4018920898437508,1.4693200683593743,1397,0.254125974519855,0.8502581755593803
3802,51,1.5992138671874991,2.441732177734375,1146,0.597265631640031,0.8488943488943489
3802,52,3.4649169921875,3.259375,2993,0.165966792809987,0.3317013463892289
3802,53,1.4649243164062495,2.1920117187499994,598,-0.00412597666003833,0.800453514739229
3802,54,1.145074462890625,3.3040307617187508,367,-0.02424316282991867,0.8919567827130852
3802,55,3.62347412109375,3.545628662109375,157,-0.21413574705991,0.9411027568922306
3802,56,4.472641601562501,4.2825,706,0.128149412170177,0.8793532338308457
3802,57,1.469642333984375,2.344149169921875,337,-0.191845704659970,0.8894806924101198
3872,58,4.744431152343751,3.293328857421875,828,0.1360351609299994,0.9845360824742269
3872,59,3.382529296875,1.6530541992187497,1542,0.00949706923998716,0.9734299516908212
3872,61,4.069068603515626,3.365919189453125,564,-0.192578125550000,0.9870892018779343
3872,63,3.400625,3.07844482421875,471,-0.001074221970003397,0.9726190476190476
3872,64,3.2472900390625,2.519061279296875,886,0.01020507592000041,0.9749847467968273
3872,65,3.873306884765625,2.7925085449218745,366,-0.001000973500009938,0.9686323713927227
3872,66,3,3.341568603515625,214,-0.01213378884999949,0.9866989117291415
3872,68,3.270784912109375,3.1922119140625,479,0.00644531023999894,0.9736842105263158
3872,69,3.4926879882812503,2.7638562011718752,581,-0.0338623093100093,0.9875074360499703
3872,70,3.300308837890625,2.634302978515625,360,-0.0253662113100031,0.9709443099273608
3872,71,3.45935302734375,3,725,-0.01120605354000148,0.940959409594096
3872,72,3.3212573242187498,2.94616455078125,1113,-0.0167968791400092,0.9748743718592965
3872,73,3,3,273,-0.0586425803100187,0.9458966565349544
3872,74,3.471732177734375,3,1007,0.003417973769991644,0.9850746268656716
3872,75,3.3390380859375,3,629,-0.00915527252000070,0.9760295021511985
3872,76,3.2771313476562502,3,528,-0.00961914430001131,0.961340206185567
3872,77,3.593955078125,2.97902587890625,471,-0.000488283400000066,0.9663865546218487
3872,78,3.214927978515625,1.58024658203125,741,-0.0089111299500135,0.9761336515513126
3872,79,3.600291748046875,2.951773681640625,626,0.01066894475999868,0.9716012084592145
3872,80,3,3,979,0.1260253876699948,0.9801980198019802
3872,81,3.3580859375,3,1031,-0.00620116942000736,0.9807093963907902
3872,82,3,3,2751,0.0628173764499948,0.9882932840418978
3872,83,3.733311767578125,2.9209521484375,237,-0.02929687240000078,0.9859327217125382
3872,85,3,3,558,0.0553466839099918,0.951530612244898
3872,86,3.45935302734375,3,693,-0.01210937912000997,0.9371293001186239
3872,88,3.304757080078125,3,502,0.03076172466000204,0.9488372093023256
3872,90,3.53998291015625,3,377,0.01787109418999355,0.9912060301507538
3872,95,3.6183154296874998,2.882708740234375,856,-0.002856445080000824,0.980733374766936
3872,100,3.32475341796875,2.4142822265625,308,-0.01147460826000040,0.9872185027388922
3872,104,3,1.886829833984375,522,0.00976562122999524,0.971604938271605
3872,105,3,2.11145263671875,586,0.0266357387799979,0.9894117647058823
3872,106,3,2.178758544921875,195,-0.231079096360010,0.9921733895243829
3872,107,3,2.147318115234375,1014,0.02058105268999588,0.9701401584399756
3872,108,3,2.308271484375,387,0.0348388646599925,0.9842424242424243
3872,110,3,1.7597155761718752,445,0.05861816253999374,0.9802224969097652
3872,111,3,1,2806,0.01545409937999930,0.9660703269586675
3872,113,3,2.495570068359375,294,0.00637206884999463,0.9769959404600812
3872,114,3,2.0298754882812498,301,-0.1269287112700374,0.9708383961117861
3872,115,3.340306396484375,2.3765185546875,396,-0.1156005844900045,0.9873577749683944
3872,117,3,1,766,-0.02519531672001229,0.9725864123957092
4087,0,1.7437817382812504,4.290635986328126,1981,0.939624022469996,0.8817480719794345
4087,1,1.7877868652343754,4.291207275390624,1126,1.204418949609987,0.7541766109785203
4087,2,3.23393310546875,1.3187890625000003,1009,0.04272460420004442,0.8192281651997292
4087,3,4.202816162109375,4.126879882812499,1308,0.1792480476598683,0.8882978723404256
4087,4,1.525960693359375,2.0063806152343746,575,-0.01982421889999130,0.9040590405904059
4087,5,1.4946777343749997,2.64318359375,1266,0.424340816020107,0.9361163820366857
4087,6,1.5693676757812507,2.46826416015625,1464,0.997900397529864,0.7536977491961415
4087,7,4.742415771484375,2.3816381835937497,1101,0.0689697262898558,0.7490820073439413
4087,9,1.4037097167968755,2.47474365234375,472,-0.2575927778998341,0.9115384615384615
4087,10,2.240039062499999,1.2905273437499982,2511,0.1934814447498638,0.9151193633952255
4087,11,1.26593505859375,3.6194287109375,237,-0.1492431595001262,0.8518987341772152
4087,12,4.540904541015625,4.01504638671875,796,-0.079565432210060,0.8994845360824743
4087,13,4.5774121093749995,4.000369873046875,1019,0.02829589919989583,0.8898305084745762
4087,17,3,1.2270361328125001,984,-0.07050780665013,0.8203434610303831
4087,18,3.405704345703125,1.327033691406249,1430,1.291430668169934,0.8787096774193548
4087,21,1.4562377929687509,3.9384582519531253,1632,1.207714846289935,0.8230395558639834
4087,23,4.81289794921875,2.35537353515625,747,-0.0970214850299395,0.8545994065281899
4087,24,3,1.340169677734373,935,-0.0566162154299423,0.7229064039408867
4087,25,1.1744567871093743,3.827552490234375,918,-0.02709960715989456,0.7910828025477707
4087,29,4.582507324218749,3.7238000488281244,1215,0.651855467729889,0.8773333333333333
4087,30,4.652656250000001,2.261932373046875,452,-0.1475830047501576,0.8575581395348837
4087,31,1.7854248046875005,1.5416149902343748,1443,1.801806645570071,0.9351491569390402
4087,33,1.945391845703125,1.6515234374999994,810,-0.133886725739951,0.8629242819843342
4087,34,1.7694445800781256,4.292506103515625,1321,0.382275390849937,0.9411764705882353
4087,35,1.6162414550781257,4.26437744140625,797,0.02006835757010261,0.9179487179487179
4087,38,1.3044396972656251,3.76337646484375,562,-0.0551757768400866,0.8134517766497462
4087,40,2.3427648925781246,1.34894287109375,397,-0.2123779285698672,0.7979474021808852
4087,41,4.596776123046874,2.335257568359375,732,-0.1131103505600714,0.9040333796940194
4087,44,1.3809362792968742,3.4166015625,520,-0.0622314394399596,0.8680738786279684
4087,48,1.7497204589843756,4.440775146484375,1606,1.480346679040074,0.8313090418353576
4087,50,1.2101550292968748,2.399976806640625,1367,1.36274414402999,0.9286229271809661
4087,51,1.282498779296875,3.513165283203125,1247,-0.003857418380011523,0.969270166453265
4087,55,1.3646826171874995,2.1197094726562495,269,-0.143579103709962,0.919454770755886
4087,56,1.268437499999999,3.5528662109375,389,-0.1134765610199339,0.9374185136897001
4105,60,3.93695556640625,3.463310546875,650,-0.2154296912699873,0.8901098901098901
4105,62,3.4598376464843756,3.539691162109375,1954,0.4777343716000137,0.904635761589404
4105,63,3.450462646484375,2.711754150390625,554,-0.121240234409901,0.8737864077669902
4105,64,1.8421813964843743,2.5911242675781248,363,-0.1088378898499300,0.9067909454061251
4105,65,2.962728271484375,3.720185546875,445,-0.1155517581899605,0.9050802139037433
4105,66,3,3.6243823242187503,865,-0.02143554577999884,0.8588957055214724
4105,68,1.552479248046875,4.553135986328126,3075,0.1632812499199838,0.9025641025641026
4105,72,4.0822119140624995,3.5360461425781256,3479,0.725781245340049,0.8451443569553806
4105,76,2.5115576171875,3,1843,0.269702149100000,0.9388560157790927
4105,79,2.0611828613281244,2.5701342773437497,742,-0.0325439445600608,0.9450980392156862
4105,80,1.326551513671875,4.573485107421875,1286,0.056762689280042,0.898236092265943
4105,81,2.222447509765624,3.6610327148437505,553,-0.047167964920004,0.9344042838018741
4105,83,4.364776611328125,2.7039819335937496,1898,0.690356444319998,0.8902195608782435
4105,84,3,3.6519152832031248,971,0.0536376894800096,0.8708827404479579
4105,85,3,3.696265869140625,1211,-0.0049316404499650,0.8184143222506394
4105,88,2.3053112792968746,3.871015625,733,-0.0444580127199847,0.9256661991584852
4105,89,1.3774682617187495,4.526597900390625,1362,0.4793212863700224,0.9445910290237467
4105,90,1.5138562011718744,4.322757568359375,423,-0.1787597669399745,0.8744641763625229
4105,91,1.9475781250000002,3.8222351074218746,670,-0.294580081759992,0.9330877839165131
4105,92,2.588099365234375,3.039334716796875,1725,0.535034184540001,0.9242219215155616
4105,93,2.5143701171875,4.389697265625,1568,0.675048833290011,0.8809523809523809
4105,94,3.2142822265625,3.644696044921875,1142,0.3929687490700448,0.921885087153002
4105,95,1.9343664550781245,3.302196044921875,1413,0.880664065439993,0.7978723404255319
4105,97,1.5969067382812496,3.3696240234375,880,-0.058178715350016,0.9296875
4105,100,3.1849780273437505,3.376256103515625,2363,1.190234372830064,0.949438202247191
4105,101,1.9271850585937493,3.5481933593750004,829,-0.139599606879967,0.9441696113074205
4105,103,4.0239978027343755,2.3878466796874998,242,-0.0912353512399706,0.9113018597997139
4105,107,2.662808837890625,3,2316,1.187402340640044,0.8737727910238429
4105,109,3.8745654296875,3.24500244140625,1238,0.34409179509998,0.8939393939393939
4105,112,3.860777587890625,3,811,-0.0218750041000168,0.9274486094316807
4105,113,3.691094970703125,3,1352,0.1891601546100334,0.9505208333333334
4105,114,3.44951416015625,3.36375732421875,991,0.0787109372400527,0.9080532656943564
4105,117,3.6479150390625,2.5901708984375,413,-0.0636962877300177,0.9302325581395349
4105,118,2.4849926757812497,1.994312744140625,983,-0.04641113030998056,0.9208173690932312
4105,119,3.369515380859375,4.4520861816406265,2848,0.077856446990046,0.879245283018868
4231,9,4.674555664062501,3,420,-0.0249023437,0.8707865168539326
4231,10,4.319322509765625,1.6568884277343747,377,-0.024877929679998,0.8779443254817987
4231,11,3,3,255,-0.024877929679998,0.824435318275154
4231,12,1.7262304687500005,1.8089221191406244,492,-0.0249023437,0.8941942485078677
4231,13,3,1.2019567871093757,350,-0.0249023437,0.8286014721345951
4231,14,3.046348876953125,4.759069824218751,376,-0.0249023437,0.8653648509763617
4231,15,3,3,376,-0.024853515609997,0.831981460023175
4231,16,4.670120849609375,3,376,-0.024877929679998,0.9063829787234042
4231,28,3,3,376,-0.0249023437,0.8992084432717679
4231,31,3.030994873046875,1.1003649902343742,377,-0.024877929679998,0.8919821826280624
4231,32,1.7507922363281252,1.5894897460937503,376,-0.0249023437,0.8812140240711669
4231,33,3,1.341965332031249,252,-0.02482910153999995,0.888641425389755
4231,34,3,1.3168688964843749,293,-0.0249023437,0.8264367816091954
4231,35,4.4536413574218745,4.340653076171876,180,-0.024853515609997,0.9012273524254821
4231,42,2.0677124023437505,3,376,-0.024877929679998,0.916170903190914
4231,44,1.9624755859375005,3.34348388671875,639,-0.167919927210302,0.9213853765805388
4231,45,3,2.166661376953124,303,-0.0249023437,0.8430583501006036
4231,46,2.16744873046875,3,610,-0.3429443317200231,0.8309333333333333
4231,47,3,1.989239501953125,419,-0.0249023437,0.8640776699029126
4231,48,2.105587158203125,3.16585205078125,967,0.1018066406299986,0.9450305385896725
4231,49,1.6311376953124992,3.7649682617187503,890,-0.0460205134500952,0.9398410896708286
4231,50,2.358408203125,3,862,-0.1010498067798941,0.9407665505226481
4231,51,3,3,1868,0.166601563069722,0.9406928948913682
4231,53,4.253713378906251,1.5779187011718743,576,-0.1435302793201209,0.9421296296296297
4231,54,3.26094970703125,2.7275634765625,335,-0.0701171825998514,0.9485981308411215
4231,56,3.42347900390625,2.6225476074218745,745,0.747778321400250,0.8230683090705487
4231,58,3.421573486328125,3,1066,0.1114257805097302,0.8962839711591791
4231,59,1.91617431640625,3,610,1.040576172920012,0.9174543163201008
4484,0,3,3,896,-0.002221679550000743,0.9511834319526628
4484,2,1.887725830078125,3,365,0.02839355172999635,0.8981077147016011
4484,4,2.064681396484375,4.000318603515625,324,-0.11997070089000,0.9446064139941691
4484,6,1.9939990234374996,3.7947705078125002,563,-0.03779297379999968,0.9
4484,11,1.188248291015625,2.594891357421875,1186,0.01867676151999653,0.9434752267969295
4484,12,3.8191687011718747,2.6387451171875,410,0.01684570326000034,0.9473684210526315
